[INFO ] [2022-09-13 08:22:00,561] Register - Step 01: Navigate to 'Register' page
[INFO ] [2022-09-29 11:28:49,876] Search_Post - Step 03: Click to 'Search Posts' button
[INFO ] [2022-09-29 11:28:51,827] Search_Post - Step 04: Verify Post title is displayed
[INFO ] [2022-09-29 11:28:51,969] Search_Post - Step 05: Verify Post author is displayed
[INFO ] [2022-09-29 11:28:52,063] Search_Post - Step 06: Open browser and End User site
[INFO ] [2022-09-29 11:28:53,408] Search_Post - Step 07: Verify Post title is displayed at Home page
[INFO ] [2022-09-29 11:28:53,492] Search_Post - Step 08: Verify Post current day is displayed at Home page
[INFO ] [2022-09-29 11:28:53,571] Search_Post - Step 9: Verify Post body is displayed at Home page
[INFO ] [2022-09-29 11:28:53,664] Search_Post - Step 10: Verify Post author is displayed at Home page
[INFO ] [2022-09-29 11:28:53,745] Search_Post - Step 11: Click to 'Posts title' link
[INFO ] [2022-09-29 11:28:54,757] Search_Post - Step 12: Verify Post title is displayed at Post detail page
[INFO ] [2022-09-29 11:28:54,845] Search_Post - Step 13: Verify Post current day is displayed at Post detail page
[INFO ] [2022-09-29 11:28:54,922] Search_Post - Step 14: Verify Post body is displayed at Post detail page
[INFO ] [2022-09-29 11:28:54,999] Search_Post - Step 15: Verify Post author is displayed at Post detail page
[INFO ] [2022-09-29 11:28:55,091] OS name = windows 10
[INFO ] [2022-09-29 11:28:55,092] Driver instance name = chromedriver: chrome on windows (57e63d4799cc6d4bca4a8366194c5def)
[INFO ] [2022-09-29 11:42:27,337] Pre-condition - Step 01: Open browser and Admin site
[INFO ] [2022-09-29 11:42:32,907] Pre-condition - Step 02: Enter to Username textbox with value is 'automationfc'
[INFO ] [2022-09-29 11:42:33,264] Pre-condition - Step 03: Enter to Password textbox with value is 'automationfc'
[INFO ] [2022-09-29 11:42:33,465] Pre-condition - Step 04: Click to Login button
[INFO ] [2022-09-29 11:42:36,765] Create_Post - Step 01: Click to 'Posts' menu link
[INFO ] [2022-09-29 11:42:38,310] Create_Post - Step 02: Get 'Search Posts' page Url
[INFO ] [2022-09-29 11:42:38,322] Create_Post - Step 03: Click to 'Add new' button
[INFO ] [2022-09-29 11:42:41,445] Create_Post - Step 04: Enter to post title
[INFO ] [2022-09-29 11:42:43,650] Create_Post - Step 05: Enter to post body
[INFO ] [2022-09-29 11:42:46,211] Create_Post - Step 06: Click to 'Publish' button
[INFO ] [2022-09-29 11:42:46,829] Create_Post - Step 07: Verify 'Post published.' message is displayed
[INFO ] [2022-09-29 11:42:48,345] -------------------------PASSED--------------------------
[INFO ] [2022-09-29 11:42:48,469] Search_Post - Step 01: Open 'Search Post' page
[INFO ] [2022-09-29 11:42:49,784] Search_Post - Step 02: Input to Search textbox
[INFO ] [2022-09-29 11:42:50,097] Search_Post - Step 03: Click to 'Search Posts' button
[INFO ] [2022-09-29 11:42:52,154] Search_Post - Step 04: Verify Post title is displayed
[INFO ] [2022-09-29 11:42:52,281] Search_Post - Step 05: Verify Post author is displayed
[INFO ] [2022-09-29 11:42:52,374] Search_Post - Step 06: Open browser and End User site
[INFO ] [2022-09-29 11:42:53,847] Search_Post - Step 07: Verify Post title is displayed at Home page
[INFO ] [2022-09-29 11:42:53,933] Search_Post - Step 08: Verify Post current day is displayed at Home page
[INFO ] [2022-09-29 11:42:54,015] Search_Post - Step 9: Verify Post body is displayed at Home page
[INFO ] [2022-09-29 11:42:54,104] Search_Post - Step 10: Verify Post author is displayed at Home page
[INFO ] [2022-09-29 11:42:54,183] Search_Post - Step 11: Click to 'Posts title' link
[INFO ] [2022-09-29 11:42:55,344] Search_Post - Step 12: Verify Post title is displayed at Post detail page
[INFO ] [2022-09-29 11:42:55,453] Search_Post - Step 13: Verify Post current day is displayed at Post detail page
[INFO ] [2022-09-29 11:42:55,539] Search_Post - Step 14: Verify Post body is displayed at Post detail page
[INFO ] [2022-09-29 11:42:55,638] Search_Post - Step 15: Verify Post author is displayed at Post detail page
[INFO ] [2022-09-29 11:42:55,727] OS name = windows 10
[INFO ] [2022-09-29 11:42:55,728] Driver instance name = chromedriver: chrome on windows (2fac4e5f50800b310aba42fb4e602394)
[INFO ] [2022-09-29 11:43:10,913] Pre-condition - Step 01: Open browser and Admin site
[INFO ] [2022-09-29 11:43:15,156] Pre-condition - Step 02: Enter to Username textbox with value is 'automationfc'
[INFO ] [2022-09-29 11:43:15,525] Pre-condition - Step 03: Enter to Password textbox with value is 'automationfc'
[INFO ] [2022-09-29 11:43:15,742] Pre-condition - Step 04: Click to Login button
[INFO ] [2022-09-29 11:43:18,217] Create_Post - Step 01: Click to 'Posts' menu link
[INFO ] [2022-09-29 11:43:20,263] Create_Post - Step 02: Get 'Search Posts' page Url
[INFO ] [2022-09-29 11:43:20,273] Create_Post - Step 03: Click to 'Add new' button
[INFO ] [2022-09-29 11:43:23,423] Create_Post - Step 04: Enter to post title
[INFO ] [2022-09-29 11:43:25,658] Create_Post - Step 05: Enter to post body
[INFO ] [2022-09-29 11:43:28,090] Create_Post - Step 06: Click to 'Publish' button
[INFO ] [2022-09-29 11:43:28,660] Create_Post - Step 07: Verify 'Post published.' message is displayed
[INFO ] [2022-09-29 11:43:30,232] -------------------------PASSED--------------------------
[INFO ] [2022-09-29 11:43:30,359] Search_Post - Step 01: Open 'Search Post' page
[INFO ] [2022-09-29 11:43:32,125] Search_Post - Step 02: Input to Search textbox
[INFO ] [2022-09-29 11:43:32,447] Search_Post - Step 03: Click to 'Search Posts' button
[INFO ] [2022-09-29 11:43:34,361] Search_Post - Step 04: Verify Post title is displayed
[INFO ] [2022-09-29 11:43:34,512] Search_Post - Step 05: Verify Post author is displayed
[INFO ] [2022-09-29 11:43:34,626] Search_Post - Step 06: Open browser and End User site
[INFO ] [2022-09-29 11:43:35,850] Search_Post - Step 07: Verify Post title is displayed at Home page
[INFO ] [2022-09-29 11:43:35,930] Search_Post - Step 08: Verify Post current day is displayed at Home page
[INFO ] [2022-09-29 11:43:36,020] Search_Post - Step 9: Verify Post body is displayed at Home page
[INFO ] [2022-09-29 11:43:36,114] Search_Post - Step 10: Verify Post author is displayed at Home page
[INFO ] [2022-09-29 11:43:36,194] Search_Post - Step 11: Click to 'Posts title' link
[INFO ] [2022-09-29 11:43:37,577] Search_Post - Step 12: Verify Post title is displayed at Post detail page
[INFO ] [2022-09-29 11:43:37,677] Search_Post - Step 13: Verify Post current day is displayed at Post detail page
[INFO ] [2022-09-29 11:43:37,738] Search_Post - Step 14: Verify Post body is displayed at Post detail page
[INFO ] [2022-09-29 11:43:37,799] Search_Post - Step 15: Verify Post author is displayed at Post detail page
[INFO ] [2022-09-29 11:43:37,892] OS name = windows 10
[INFO ] [2022-09-29 11:43:37,892] Driver instance name = chromedriver: chrome on windows (8008d8c43f54bba022b84a4c809acdc3)
[INFO ] [2022-09-29 11:56:20,501] Pre-condition - Step 01: Open browser and Admin site
[INFO ] [2022-09-29 11:56:25,185] Pre-condition - Step 02: Enter to Username textbox with value is 'automationfc'
[INFO ] [2022-09-29 11:56:25,514] Pre-condition - Step 03: Enter to Password textbox with value is 'automationfc'
[INFO ] [2022-09-29 11:56:25,718] Pre-condition - Step 04: Click to Login button
[INFO ] [2022-09-29 11:56:28,381] Create_Post - Step 01: Click to 'Posts' menu link
[INFO ] [2022-09-29 11:56:29,928] Create_Post - Step 02: Get 'Search Posts' page Url
[INFO ] [2022-09-29 11:56:29,936] Create_Post - Step 03: Click to 'Add new' button
[INFO ] [2022-09-29 11:56:33,087] Create_Post - Step 04: Enter to post title
[INFO ] [2022-09-29 11:56:34,935] Create_Post - Step 05: Enter to post body
[INFO ] [2022-09-29 11:56:37,521] Create_Post - Step 06: Click to 'Publish' button
[INFO ] [2022-09-29 11:56:38,244] Create_Post - Step 07: Verify 'Post published.' message is displayed
[INFO ] [2022-09-29 11:56:39,757] -------------------------PASSED--------------------------
[INFO ] [2022-09-29 11:56:39,882] Search_Post - Step 01: Open 'Search Post' page
[INFO ] [2022-09-29 11:56:42,189] Search_Post - Step 02: Input to Search textbox
[INFO ] [2022-09-29 11:56:42,416] Search_Post - Step 03: Click to 'Search Posts' button
[INFO ] [2022-09-29 11:56:44,493] Search_Post - Step 04: Verify Post title is displayed
[INFO ] [2022-09-29 11:56:44,608] Search_Post - Step 05: Verify Post author is displayed
[INFO ] [2022-09-29 11:56:44,699] Search_Post - Step 06: Open browser and End User site
[INFO ] [2022-09-29 11:56:46,094] Search_Post - Step 07: Verify Post title is displayed at Home page
[INFO ] [2022-09-29 11:56:46,173] Search_Post - Step 08: Verify Post current day is displayed at Home page
[INFO ] [2022-09-29 11:56:46,253] Search_Post - Step 9: Verify Post body is displayed at Home page
[INFO ] [2022-09-29 11:56:46,348] Search_Post - Step 10: Verify Post author is displayed at Home page
[INFO ] [2022-09-29 11:56:46,428] Search_Post - Step 11: Click to 'Posts title' link
[INFO ] [2022-09-29 11:56:47,433] Search_Post - Step 12: Verify Post title is displayed at Post detail page
[INFO ] [2022-09-29 11:56:47,520] Search_Post - Step 13: Verify Post current day is displayed at Post detail page
[INFO ] [2022-09-29 11:56:47,597] Search_Post - Step 14: Verify Post body is displayed at Post detail page
[INFO ] [2022-09-29 11:56:47,675] Search_Post - Step 15: Verify Post author is displayed at Post detail page
[INFO ] [2022-09-29 11:56:47,772] OS name = windows 10
[INFO ] [2022-09-29 11:56:47,772] Driver instance name = chromedriver: chrome on windows (4231a89c26c1c5fae8e73c647df4f9ff)
[INFO ] [2022-09-29 12:03:22,114] Pre-condition - Step 01: Open browser and Admin site
[INFO ] [2022-09-29 12:03:27,196] Pre-condition - Step 02: Enter to Username textbox with value is 'automationfc'
[INFO ] [2022-09-29 12:03:27,552] Pre-condition - Step 03: Enter to Password textbox with value is 'automationfc'
[INFO ] [2022-09-29 12:03:27,774] Pre-condition - Step 04: Click to Login button
[INFO ] [2022-09-29 12:03:30,511] Create_Post - Step 01: Click to 'Posts' menu link
[INFO ] [2022-09-29 12:03:31,938] Create_Post - Step 02: Get 'Search Posts' page Url
[INFO ] [2022-09-29 12:03:31,951] Create_Post - Step 03: Click to 'Add new' button
[INFO ] [2022-09-29 12:03:35,254] Create_Post - Step 04: Enter to post title
[INFO ] [2022-09-29 12:03:37,140] Create_Post - Step 05: Enter to post body
[INFO ] [2022-09-29 12:03:39,842] Create_Post - Step 06: Click to 'Publish' button
[INFO ] [2022-09-29 12:03:40,442] Create_Post - Step 07: Verify 'Post published.' message is displayed
[INFO ] [2022-09-29 12:03:41,983] -------------------------PASSED--------------------------
[INFO ] [2022-09-29 12:03:42,108] Search_Post - Step 01: Open 'Search Post' page
[INFO ] [2022-09-29 12:03:43,408] Search_Post - Step 02: Input to Search textbox
[INFO ] [2022-09-29 12:03:43,704] Search_Post - Step 03: Click to 'Search Posts' button
[INFO ] [2022-09-29 12:03:45,791] Search_Post - Step 04: Verify Post title is displayed
[INFO ] [2022-09-29 12:03:45,933] Search_Post - Step 05: Verify Post author is displayed
[INFO ] [2022-09-29 12:03:46,044] Search_Post - Step 06: Open browser and End User site
[INFO ] [2022-09-29 12:03:47,468] Search_Post - Step 07: Verify Post title is displayed at Home page
[INFO ] [2022-09-29 12:03:47,546] Search_Post - Step 08: Verify Post current day is displayed at Home page
[INFO ] [2022-09-29 12:03:47,625] Search_Post - Step 9: Verify Post body is displayed at Home page
[INFO ] [2022-09-29 12:03:47,706] Search_Post - Step 10: Verify Post author is displayed at Home page
[INFO ] [2022-09-29 12:03:47,785] Search_Post - Step 11: Click to 'Posts title' link
[INFO ] [2022-09-29 12:03:48,755] Search_Post - Step 12: Verify Post title is displayed at Post detail page
[INFO ] [2022-09-29 12:03:48,850] Search_Post - Step 13: Verify Post current day is displayed at Post detail page
[INFO ] [2022-09-29 12:03:48,928] Search_Post - Step 14: Verify Post body is displayed at Post detail page
[INFO ] [2022-09-29 12:03:49,006] Search_Post - Step 15: Verify Post author is displayed at Post detail page
[INFO ] [2022-09-29 12:03:49,099] OS name = windows 10
[INFO ] [2022-09-29 12:03:49,100] Driver instance name = chromedriver: chrome on windows (6065061e8972803b8c2a0819a42636b7)
[INFO ] [2022-09-29 12:09:58,425] Pre-condition - Step 01: Open browser and Admin site
[INFO ] [2022-09-29 12:10:03,930] Pre-condition - Step 02: Enter to Username textbox with value is 'automationfc'
[INFO ] [2022-09-29 12:10:04,372] Pre-condition - Step 03: Enter to Password textbox with value is 'automationfc'
[INFO ] [2022-09-29 12:10:04,595] Pre-condition - Step 04: Click to Login button
[INFO ] [2022-09-29 12:10:07,999] Create_Post - Step 01: Click to 'Posts' menu link
[INFO ] [2022-09-29 12:10:09,609] Create_Post - Step 02: Get 'Search Posts' page Url
[INFO ] [2022-09-29 12:10:09,617] Create_Post - Step 03: Click to 'Add new' button
[INFO ] [2022-09-29 12:10:14,131] Create_Post - Step 04: Enter to post title
[INFO ] [2022-09-29 12:10:16,383] Create_Post - Step 05: Enter to post body
[INFO ] [2022-09-29 12:10:19,742] Create_Post - Step 06: Click to 'Publish' button
[INFO ] [2022-09-29 12:10:21,363] Create_Post - Step 07: Verify 'Post published.' message is displayed
[INFO ] [2022-09-29 12:10:23,384] -------------------------PASSED--------------------------
[INFO ] [2022-09-29 12:10:23,566] Search_Post - Step 01: Open 'Search Post' page
[INFO ] [2022-09-29 12:10:25,357] Search_Post - Step 02: Input to Search textbox
[INFO ] [2022-09-29 12:10:25,804] Search_Post - Step 03: Click to 'Search Posts' button
[INFO ] [2022-09-29 12:10:28,217] Search_Post - Step 04: Verify Post title is displayed
[INFO ] [2022-09-29 12:10:28,385] Search_Post - Step 05: Verify Post author is displayed
[INFO ] [2022-09-29 12:10:28,514] Search_Post - Step 06: Open browser and End User site
[INFO ] [2022-09-29 12:10:30,954] Search_Post - Step 07: Verify Post title is displayed at Home page
[INFO ] [2022-09-29 12:10:31,053] Search_Post - Step 08: Verify Post current day is displayed at Home page
[INFO ] [2022-09-29 12:10:31,153] Search_Post - Step 9: Verify Post body is displayed at Home page
[INFO ] [2022-09-29 12:10:31,239] Search_Post - Step 10: Verify Post author is displayed at Home page
[INFO ] [2022-09-29 12:10:31,323] Search_Post - Step 11: Click to 'Posts title' link
[INFO ] [2022-09-29 12:10:32,597] Search_Post - Step 12: Verify Post title is displayed at Post detail page
[INFO ] [2022-09-29 12:10:32,700] Search_Post - Step 13: Verify Post current day is displayed at Post detail page
[INFO ] [2022-09-29 12:10:32,787] Search_Post - Step 14: Verify Post body is displayed at Post detail page
[INFO ] [2022-09-29 12:10:32,898] Search_Post - Step 15: Verify Post author is displayed at Post detail page
[INFO ] [2022-09-29 12:10:33,007] OS name = windows 10
[INFO ] [2022-09-29 12:10:33,007] Driver instance name = chromedriver: chrome on windows (63353f44d098f7d0ba79b92e65404f1f)
[INFO ] [2022-09-30 11:03:43,274] Pre-condition - Step 01: Open browser and Admin site
[INFO ] [2022-09-30 11:03:53,130] Pre-condition - Step 02: Enter to Username textbox with value is 'automationfc'
[INFO ] [2022-09-30 11:03:53,638] Pre-condition - Step 03: Enter to Password textbox with value is 'automationfc'
[INFO ] [2022-09-30 11:03:53,858] Pre-condition - Step 04: Click to Login button
[INFO ] [2022-09-30 11:03:56,532] Create_Post - Step 01: Click to 'Posts' menu link
[INFO ] [2022-09-30 11:03:57,964] Create_Post - Step 02: Get 'Search Posts' page Url
[INFO ] [2022-09-30 11:03:57,972] Create_Post - Step 03: Click to 'Add new' button
[INFO ] [2022-09-30 11:04:01,338] Create_Post - Step 04: Enter to post title
[INFO ] [2022-09-30 11:04:03,384] Create_Post - Step 05: Enter to post body
[INFO ] [2022-09-30 11:04:06,007] Create_Post - Step 06: Click to 'Publish' button
[INFO ] [2022-09-30 11:04:06,641] Create_Post - Step 07: Verify 'Post published.' message is displayed
[INFO ] [2022-09-30 11:04:08,195] -------------------------PASSED--------------------------
[INFO ] [2022-09-30 11:04:08,328] Search_Post - Step 01: Open 'Search Post' page
[INFO ] [2022-09-30 11:04:09,639] Search_Post - Step 02: Input to Search textbox
[INFO ] [2022-09-30 11:04:10,033] Search_Post - Step 03: Click to 'Search Posts' button
[INFO ] [2022-09-30 11:04:12,125] Search_Post - Step 04: Verify Post title is displayed
[INFO ] [2022-09-30 11:04:12,257] Search_Post - Step 05: Verify Post author is displayed
[INFO ] [2022-09-30 11:04:12,348] Search_Post - Step 06: Open browser and End User site
[INFO ] [2022-09-30 11:04:13,784] Search_Post - Step 07: Verify Post title is displayed at Home page
[INFO ] [2022-09-30 11:04:13,875] Search_Post - Step 08: Verify Post current day is displayed at Home page
[INFO ] [2022-09-30 11:04:13,955] Search_Post - Step 9: Verify Post body is displayed at Home page
[INFO ] [2022-09-30 11:04:14,048] Search_Post - Step 10: Verify Post author is displayed at Home page
[INFO ] [2022-09-30 11:04:14,139] Search_Post - Step 11: Click to 'Posts title' link
[INFO ] [2022-09-30 11:04:15,303] Search_Post - Step 12: Verify Post title is displayed at Post detail page
[INFO ] [2022-09-30 11:04:15,381] Search_Post - Step 13: Verify Post current day is displayed at Post detail page
[INFO ] [2022-09-30 11:04:15,460] Search_Post - Step 14: Verify Post body is displayed at Post detail page
[INFO ] [2022-09-30 11:04:15,538] Search_Post - Step 15: Verify Post author is displayed at Post detail page
[INFO ] [2022-09-30 11:04:15,630] Edit_Post - Step 01: Open 'Search Post' page
[INFO ] [2022-09-30 11:04:16,873] Create_Post - Step 01: Click to 'Posts' menu link
[INFO ] [2022-09-30 11:04:18,227] Edit_Post - Step 02: Input to Search textbox
[INFO ] [2022-09-30 11:04:18,490] Edit_Post - Step 03: Click to 'Search Posts' button
[INFO ] [2022-09-30 11:04:20,559] Edit_Post - Step 04: Verify Post title is displayed
[INFO ] [2022-09-30 11:04:20,668] Edit_Post - Step 05: Verify Post author is displayed
[INFO ] [2022-09-30 11:04:20,771] Edit_Post - Step 06: Click To Post title link
[INFO ] [2022-09-30 11:04:50,989] OS name = windows 10
[INFO ] [2022-09-30 11:04:50,989] Driver instance name = chromedriver: chrome on windows (71e135f0cf9adba28c1be36d1d059308)
[INFO ] [2022-09-30 11:06:30,302] Pre-condition - Step 01: Open browser and Admin site
[INFO ] [2022-09-30 11:06:35,785] Pre-condition - Step 02: Enter to Username textbox with value is 'automationfc'
[INFO ] [2022-09-30 11:06:36,132] Pre-condition - Step 03: Enter to Password textbox with value is 'automationfc'
[INFO ] [2022-09-30 11:06:36,349] Pre-condition - Step 04: Click to Login button
[INFO ] [2022-09-30 11:06:39,103] Create_Post - Step 01: Click to 'Posts' menu link
[INFO ] [2022-09-30 11:06:40,561] Create_Post - Step 02: Get 'Search Posts' page Url
[INFO ] [2022-09-30 11:06:40,573] Create_Post - Step 03: Click to 'Add new' button
[INFO ] [2022-09-30 11:06:43,985] Create_Post - Step 04: Enter to post title
[INFO ] [2022-09-30 11:06:45,885] Create_Post - Step 05: Enter to post body
[INFO ] [2022-09-30 11:06:48,621] Create_Post - Step 06: Click to 'Publish' button
[INFO ] [2022-09-30 11:06:49,286] Create_Post - Step 07: Verify 'Post published.' message is displayed
[INFO ] [2022-09-30 11:06:50,815] -------------------------PASSED--------------------------
[INFO ] [2022-09-30 11:06:50,948] Search_Post - Step 01: Open 'Search Post' page
[INFO ] [2022-09-30 11:06:52,259] Search_Post - Step 02: Input to Search textbox
[INFO ] [2022-09-30 11:06:52,576] Search_Post - Step 03: Click to 'Search Posts' button
[INFO ] [2022-09-30 11:06:54,641] Search_Post - Step 04: Verify Post title is displayed
[INFO ] [2022-09-30 11:06:54,765] Search_Post - Step 05: Verify Post author is displayed
[INFO ] [2022-09-30 11:06:54,891] Search_Post - Step 06: Open browser and End User site
[INFO ] [2022-09-30 11:06:56,155] Search_Post - Step 07: Verify Post title is displayed at Home page
[INFO ] [2022-09-30 11:06:56,232] Search_Post - Step 08: Verify Post current day is displayed at Home page
[INFO ] [2022-09-30 11:06:56,312] Search_Post - Step 9: Verify Post body is displayed at Home page
[INFO ] [2022-09-30 11:06:56,407] Search_Post - Step 10: Verify Post author is displayed at Home page
[INFO ] [2022-09-30 11:06:56,501] Search_Post - Step 11: Click to 'Posts title' link
[INFO ] [2022-09-30 11:06:57,521] Search_Post - Step 12: Verify Post title is displayed at Post detail page
[INFO ] [2022-09-30 11:06:57,601] Search_Post - Step 13: Verify Post current day is displayed at Post detail page
[INFO ] [2022-09-30 11:06:57,675] Search_Post - Step 14: Verify Post body is displayed at Post detail page
[INFO ] [2022-09-30 11:06:57,752] Search_Post - Step 15: Verify Post author is displayed at Post detail page
[INFO ] [2022-09-30 11:06:57,839] Edit_Post - Step 01: Open 'Search Post' page
[INFO ] [2022-09-30 11:06:59,055] Create_Post - Step 01: Click to 'Posts' menu link
[INFO ] [2022-09-30 11:07:00,410] Edit_Post - Step 02: Input to Search textbox
[INFO ] [2022-09-30 11:07:00,640] Edit_Post - Step 03: Click to 'Search Posts' button
[INFO ] [2022-09-30 11:07:02,563] Edit_Post - Step 04: Verify Post title is displayed
[INFO ] [2022-09-30 11:07:02,651] Edit_Post - Step 05: Verify Post author is displayed
[INFO ] [2022-09-30 11:07:02,746] Edit_Post - Step 06: Click To Post title link
[INFO ] [2022-09-30 11:07:33,115] OS name = windows 10
[INFO ] [2022-09-30 11:07:33,115] Driver instance name = chromedriver: chrome on windows (107a4672aee04273aa980cdbb8b7535e)
[INFO ] [2022-09-30 11:08:57,761] Pre-condition - Step 01: Open browser and Admin site
[INFO ] [2022-09-30 11:09:02,390] Pre-condition - Step 02: Enter to Username textbox with value is 'automationfc'
[INFO ] [2022-09-30 11:09:02,739] Pre-condition - Step 03: Enter to Password textbox with value is 'automationfc'
[INFO ] [2022-09-30 11:09:02,952] Pre-condition - Step 04: Click to Login button
[INFO ] [2022-09-30 11:09:05,657] Create_Post - Step 01: Click to 'Posts' menu link
[INFO ] [2022-09-30 11:09:07,242] Create_Post - Step 02: Get 'Search Posts' page Url
[INFO ] [2022-09-30 11:09:07,250] Create_Post - Step 03: Click to 'Add new' button
[INFO ] [2022-09-30 11:09:10,518] Create_Post - Step 04: Enter to post title
[INFO ] [2022-09-30 11:09:12,470] Create_Post - Step 05: Enter to post body
[INFO ] [2022-09-30 11:09:14,987] Create_Post - Step 06: Click to 'Publish' button
[INFO ] [2022-09-30 11:09:15,747] Create_Post - Step 07: Verify 'Post published.' message is displayed
[INFO ] [2022-09-30 11:09:17,296] -------------------------PASSED--------------------------
[INFO ] [2022-09-30 11:09:17,416] Search_Post - Step 01: Open 'Search Post' page
[INFO ] [2022-09-30 11:09:18,695] Search_Post - Step 02: Input to Search textbox
[INFO ] [2022-09-30 11:09:19,145] Search_Post - Step 03: Click to 'Search Posts' button
[INFO ] [2022-09-30 11:09:21,233] Search_Post - Step 04: Verify Post title is displayed
[INFO ] [2022-09-30 11:09:21,352] Search_Post - Step 05: Verify Post author is displayed
[INFO ] [2022-09-30 11:09:21,447] Search_Post - Step 06: Open browser and End User site
[INFO ] [2022-09-30 11:09:38,554] Search_Post - Step 07: Verify Post title is displayed at Home page
[INFO ] [2022-09-30 11:09:38,703] Search_Post - Step 08: Verify Post current day is displayed at Home page
[INFO ] [2022-09-30 11:09:38,779] Search_Post - Step 9: Verify Post body is displayed at Home page
[INFO ] [2022-09-30 11:09:38,842] Search_Post - Step 10: Verify Post author is displayed at Home page
[INFO ] [2022-09-30 11:09:38,923] Search_Post - Step 11: Click to 'Posts title' link
[INFO ] [2022-09-30 11:09:40,453] Search_Post - Step 12: Verify Post title is displayed at Post detail page
[INFO ] [2022-09-30 11:09:40,535] Search_Post - Step 13: Verify Post current day is displayed at Post detail page
[INFO ] [2022-09-30 11:09:40,612] Search_Post - Step 14: Verify Post body is displayed at Post detail page
[INFO ] [2022-09-30 11:09:40,689] Search_Post - Step 15: Verify Post author is displayed at Post detail page
[INFO ] [2022-09-30 11:09:40,796] Edit_Post - Step 01: Open 'Search Post' page
[INFO ] [2022-09-30 11:09:42,216] Create_Post - Step 01: Click to 'Posts' menu link
[INFO ] [2022-09-30 11:09:43,567] Edit_Post - Step 02: Input to Search textbox
[INFO ] [2022-09-30 11:09:43,856] Edit_Post - Step 03: Click to 'Search Posts' button
[INFO ] [2022-09-30 11:09:45,872] Edit_Post - Step 04: Verify Post title is displayed
[INFO ] [2022-09-30 11:09:45,975] Edit_Post - Step 05: Verify Post author is displayed
[INFO ] [2022-09-30 11:09:46,073] Edit_Post - Step 06: Click To Post title link
[INFO ] [2022-09-30 11:09:49,191] Edit_Post - Step 07: Enter to edit post title
[INFO ] [2022-09-30 11:09:50,906] Edit_Post - Step 08: Enter to edit post body 
[INFO ] [2022-09-30 11:09:53,317] Edit_Post - Step 09: Click to 'Publish' button
[INFO ] [2022-09-30 11:10:23,407] OS name = windows 10
[INFO ] [2022-09-30 11:10:23,407] Driver instance name = chromedriver: chrome on windows (9c54bb4fc4bb2f01a481222d3771d90b)
[INFO ] [2022-09-30 11:22:00,704] Pre-condition - Step 01: Open browser and Admin site
[INFO ] [2022-09-30 11:22:05,982] Pre-condition - Step 02: Enter to Username textbox with value is 'automationfc'
[INFO ] [2022-09-30 11:22:06,363] Pre-condition - Step 03: Enter to Password textbox with value is 'automationfc'
[INFO ] [2022-09-30 11:22:06,590] Pre-condition - Step 04: Click to Login button
[INFO ] [2022-09-30 11:22:09,164] Create_Post - Step 01: Click to 'Posts' menu link
[INFO ] [2022-09-30 11:22:10,793] Create_Post - Step 02: Get 'Search Posts' page Url
[INFO ] [2022-09-30 11:22:10,804] Create_Post - Step 03: Click to 'Add new' button
[INFO ] [2022-09-30 11:22:14,324] Create_Post - Step 04: Enter to post title
[INFO ] [2022-09-30 11:22:16,534] Create_Post - Step 05: Enter to post body
[INFO ] [2022-09-30 11:22:18,975] Create_Post - Step 06: Click to 'Publish' button
[INFO ] [2022-09-30 11:22:19,600] Create_Post - Step 07: Verify 'Post published.' message is displayed
[INFO ] [2022-09-30 11:22:21,388] -------------------------PASSED--------------------------
[INFO ] [2022-09-30 11:22:21,574] Search_Post - Step 01: Open 'Search Post' page
[INFO ] [2022-09-30 11:22:22,892] Search_Post - Step 02: Input to Search textbox
[INFO ] [2022-09-30 11:22:23,188] Search_Post - Step 03: Click to 'Search Posts' button
[INFO ] [2022-09-30 11:22:25,143] Search_Post - Step 04: Verify Post title is displayed
[INFO ] [2022-09-30 11:22:25,277] Search_Post - Step 05: Verify Post author is displayed
[INFO ] [2022-09-30 11:22:25,373] Search_Post - Step 06: Open browser and End User site
[INFO ] [2022-09-30 11:22:26,780] Search_Post - Step 07: Verify Post title is displayed at Home page
[INFO ] [2022-09-30 11:22:26,866] Search_Post - Step 08: Verify Post current day is displayed at Home page
[INFO ] [2022-09-30 11:22:26,945] Search_Post - Step 9: Verify Post body is displayed at Home page
[INFO ] [2022-09-30 11:22:27,038] Search_Post - Step 10: Verify Post author is displayed at Home page
[INFO ] [2022-09-30 11:22:27,118] Search_Post - Step 11: Click to 'Posts title' link
[INFO ] [2022-09-30 11:22:28,168] Search_Post - Step 12: Verify Post title is displayed at Post detail page
[INFO ] [2022-09-30 11:22:28,256] Search_Post - Step 13: Verify Post current day is displayed at Post detail page
[INFO ] [2022-09-30 11:22:28,334] Search_Post - Step 14: Verify Post body is displayed at Post detail page
[INFO ] [2022-09-30 11:22:28,428] Search_Post - Step 15: Verify Post author is displayed at Post detail page
[INFO ] [2022-09-30 11:22:28,515] Edit_Post - Step 01: Open 'Search Post' page
[INFO ] [2022-09-30 11:22:29,782] Create_Post - Step 01: Click to 'Posts' menu link
[INFO ] [2022-09-30 11:22:31,097] Edit_Post - Step 02: Input to Search textbox
[INFO ] [2022-09-30 11:22:31,344] Edit_Post - Step 03: Click to 'Search Posts' button
[INFO ] [2022-09-30 11:22:33,381] Edit_Post - Step 04: Verify Post title is displayed
